recipe_id,ingredient,amount
881,무,
881,키위,1/2개
881,밤,
881,양파,1개
881,참기름,1
881,당근,
881,생강물,2
881,다진마늘,2
881,매실액,7
881,시판 소갈비찜양념장,4
881,깨,2
881,간장,10
881,은행,
881,통깨,
881,우스타소스,2
881,설탕,3
881,대파,
881,고추,
882,양파,1개
882,대파,1대
882,진간장,7T
882,간마늘,2T
882,고추장,4T
882,올리고당,3T
882,설탕,4T
882,참기름,2T
882,후추,1/2T
882,돼지갈비,900g
882,감자,1개
882,고추가루,4T
883,감자 중간거,1개
883,양파,1/2개
883,돼지갈비,600g
883,물,1+1/2컵
883,참기름,2스푼
883,깨소금,1스푼
883,맛술,2스푼
883,후춧가루,0.3스푼
883,대파,1/2뿌리
883,올리고당,2스푼
883,매실청,2스푼
883,설탕,2스푼
883,간장,6스푼
883,마늘,6쪽
883,생강가루,0.3스푼
883,당근 작은거,1개
884,월계수잎,1장
884,다진마늘,1숟가락
884,설탕,1숟가락
884,간장,2숟가락
884,맛술,1/2종이컵
884,후추,약간
884,고추장,2숟가락
884,청양고추,2개
884,양파,1/2개
884,소주또는청주,1/2종이컵
884,대파,3대
884,돼지갈비,1kg
884,고춧가루,2숟가락
885,참기름,1/3소주컵
885,다진 생강,0.5
885,간 마늘,1/2소주컵
885,설탕,1소주컵
885,맛술,1소주컵
885,물,2소주컵
885,대파,1대
885,당근,1/3개
885,홍고추,2개
885,청양고추,2개
885,무,1/6개
885,양파,1/2개
885,돼지갈비,2근
885,간장,2소주컵
885,새송이버섯,2개
886,돼지갈비,1.2kg
886,당근,1/2개
886,양파,1개
886,새송이버섯,2개
886,감자,2개
886,물,500ml이상
886,대파,3뿌리
886,건표고,1/2컵
886,후추,0.5스푼
886,생강가루,1스푼
886,다진파,1컵
886,다진마늘,1/2컵
886,무 5cm,1토막
886,설탕,1컵
886,맛술,1컵
886,물,2컵
886,간장,2컵
886,참기름,1/3컵
886,청양고추,3개
887,올리브유,2큰술
887,올리고당,2큰술
887,식초,1큰술
887,설탕,1큰술
887,마늘,5큰술
887,간장,1큰술
887,후추,
887,월계수잎,2장
887,생강,1/4개
887,마늘,6개
887,대파,1/2개
887,양파,1개
887,된장,1큰술
887,통삼겹살,600g
888,된장 듬뿍,2큰술
888,월계수잎,4장
888,양파,1개
888,파 뿌리,3개
888,대파,1대
888,돼지고기,800그램
888,통후추,약간
888,소주,1/2컵
889,수육용 삼겹살,1근
889,대파 흰부분,1줄기
889,양파,1/2개
889,통마늘,7~8개
889,월계수잎,3장
889,통후추,100원짜리 크기만큼
889,인스턴트 커피가루,1스푼
889,된장 듬뿍,1스푼
889,다진마늘,3스푼
889,꿀,4스푼
889,버터,1스푼
890,더덕말린것,
890,상황버섯,
890,​돼지고기,1kg
890,황기,
890,실파,약간
890,월계수잎,4장
890,​진간장,2큰술
890,마늘,1큰술
890,생강,약간
890,미림,2큰술
890,깻잎,3장
890,올리고당,1큰술
890,설탕,1큰술
890,팔각,2개
890,된장,2큰술
890,대파,1대
890,양파,1/2개
891,대추,4개
891,생강,조금
891,월계수잎,4장
891,대파,1대
891,소주,1소주컵
891,된장,2T
891,돼지고기 목살,600g
891,돼지고기 오겹살,600g
891,마늘,1T
892,캐러멜소스(생략가능),1스푼(어른밥수저기준)
892,쌀뜨물(or우유),
892,미림 혹은 소주,3스푼
892,인스턴트커피,1봉
892,후춧가루 톡,3번
892,다진마늘,3스푼(어른밥수저기준)
892,설탕,3스푼(어른밥수저 기준)
892,청고추,1개
892,진간장,13스푼(어른밥수저기준)
892,물엿,5스푼(어른밥수저 기준)
892,당면,1줌
892,감자 큰 거,2개
892,손질된 닭 한마리,7호
892,오이,1/3개
892,대파,1/2개
892,물,4종이컵
892,양파,1개
892,당근,1/3개
893,닭,1마리
893,감자 작은거,4개
893,양파 중간크기,1개
893,당근,1/2개
893,송송 썬 대파,1컵
893,우유,200ml
893,납작당면,1줌
893,간장,1컵
893,설탕,1/2컵
893,맛술,1/2컵
893,통깨,적당량
893,간 생강,조금
893,참기름,1스푼
893,물,2컵
893,다진 마늘,1스푼
894,물,1+1/2컵
894,참기름,1큰술
894,커피가루,0.5큰술
894,다진 대파,2큰술
894,다진 마늘,1큰술
894,맛술,0.5컵
894,올리고당,1큰술
894,진간장,2/3컵
894,당면,50g
894,청양고추,2개
894,당근,1/3개
894,감자,1개
894,대파,1줌
894,양파,1/2개
894,설탕,3큰술
894,절단 닭,1마리
895,간장,7큰술
895,설탕,2큰술
895,물엿,1큰술
895,다진마늘,1큰술
895,맛술,1큰술
895,후춧가루,1/2작은술
895,물,3컵
895,굴소스,1큰술
895,참깨,약간
895,양파,1/2개
895,식용유,1큰술
895,우유,1/2컵
895,대파,1/2대
895,청양고추,2개
895,떡볶이떡,100g
895,당면,1줌
895,당근,1/2개
895,감자,2개
895,참기름,1큰술
895,닭(볶음용),1마리(550g 정도)
896,물,2컵
896,다진 마늘,1큰술
896,닭(볶음탕용),1마리
896,감자,1개
896,당근,1/2개
896,당면,1줌정도
896,양파,1/2개
896,파,1줄
896,간장,1/2컵
896,설탕,2큰술
896,올리고당,2큰술
896,참기름,1큰술
896,미림,2큰술
897,설탕,1/2컵
897,진간장,2컵
897,계피,약간
897,통후추,약간
897,생강,적당량
897,물엿,1컵
897,대파,2뿌리
897,양파,1개
897,소주,1/2컵
897,청주/소주,1컵
897,돼지족발(미니족발),4개
897,통마늘,적당량
898,남은족발,1줌
898,양파,1/4개
898,땡초,3개
898,마늘,1스푼
898,간장,2스푼
898,설탕,1스푼
898,올리고당,1스푼
898,고춧가루,2스푼
899,설탕,2/3컵
899,월계수잎,3~4장
899,당귀(생략가능),3~4조각
899,계피,3~4조각
899,미니족(4개),1벌
899,간장,1종이컵
900,월계수잎,3장
900,물,1컵
900,매실액,2T
900,생강,3조각
900,맛술,3T
900,설탕,1/2컵
900,간장,2/3컵
900,후추,약간
900,소금,약간
900,올리고당,2T
900,돼지고기앞다리살,825g
901,돼지족발/미니족 절단 된걸로,2세트(다리 8개)
901,간장,4컵
901,흑설탕,2컵
901,콜라,1.5리터
901,월계수잎,1/2주먹
901,소주,2컵
901,생강,엄지손가락만큼
901,백숙삶을때 넣는 한방재료,1팩
901,마늘,2통
902,참기름,2방울
902,소금,1/2~2/3T
902,멸치다시마육수(또는 물),1+1/2컵
902,다진파,3T
902,달걀,6개
903,계란,4개
903,소금,약간
903,맛술,1큰술
903,물,1컵
903,다진 파,약간
904,참기름,
904,소금,1/2큰술
904,설탕,1/2큰술
904,대파,
904,물,1/3컵
904,통깨,
904,달걀,6개
905,소금,약간
905,파마산 치즈 가루,1큰술
905,파슬리 가루,약간(옵션)
905,슬라이스 치즈,2장
905,미니 밤호박(단호박),1통
905,우유,5~6큰술
905,달걀,2개
906,달걀,4개
906,물,1컵
906,대파,3cm
906,소금,1/5작은술
906,새우젓,1작은술
906,맛술,1큰술
907,후추,5번톡톡
907,다진마늘,1T
907,닭안심,500g
907,양파,1개
907,당근,약간
907,양배추,1+1/2줌
907,감자,1개
907,깻잎,10장
907,식용유,2T
907,간장,5T
907,고추장,3T
907,고추가루,3T
907,맛술,3T
907,설탕,2T
907,들기름,2T
907,맛소금,1티스푼
907,카레가루,0.5T
908,닭가슴살,500g
908,대파,조금
908,떡볶이 떡,1인분 정도
908,고추장,3T
908,물,1컵
908,소금,조금
908,후춧가루,약간
908,맛술 또는 소주,3T
908,다진마늘,2.5T
908,양배추,1/2개
908,설탕,3T
908,진간장,3T
908,고춧가루,3T
908,깻잎,5장
908,양파,1/2개
908,참기름,1T
908,고구마,2개
909,소금,2t
909,물엿,3T
909,간장,3T
909,맛술,2T
909,고추장,4T
909,카레가루,1T
909,통깨,2T
909,고추가루,4T
909,다진마늘,2T
909,생강술 또는 맛술,3T
909,닭다리살,800g
909,후추,약간
909,양파,1/2개
909,양배추,200g
909,설탕,3T
909,깻잎,1묶음
909,떡볶이용 떡,300g
909,고구마,1개
909,당근,150g
909,대파,1뿌리
910,닭다리살,400g
910,양배추,3장
910,대파,1/3개
910,고구마,1개
910,깻잎,12장
910,우유,200ml
910,고춧가루,2큰술
910,고추장,2큰술
910,설탕,2큰술
910,간장,2큰술
910,양파,1/2개
910,맛술,1큰술
910,참기름,1큰술
910,다진마늘,1큰술
910,후춧가루,
911,감자(고구마),2개
911,양배추,
911,닭,600g
911,소금,
911,후추가루,
911,맛술(소주),3T
911,마늘,2~3T
911,설탕,3T
911,간장,3~4T
911,참기름,1T
911,고추장,3T
911,떡볶이떡,
911,깻잎,
911,청양고추,
911,대파,
911,양파,1개
911,당근,
911,고춧가루,3T
912,간장,4Ts
912,설탕,4Ts
912,미림,4Ts
912,청주,4Ts
912,설탕,1Ts
912,석쇠,1개
912,생강가루,약간
912,간장,2T
912,대파,1뿌리
912,닭다리살,500g
912,청주나 소주,2Ts
912,기름,약간
913,닭다리살,300g
913,대파(흰 대),3대
913,소금,약간
913,후추,약간
913,청주,1T
913,식용유,약간
913,간장,2T
913,설탕,1T
913,올리고당,2T
913,맛술,3T
914,미림,2T
914,올리고당,3T
914,닭가슴살,250g
914,대파 3cm,8개
914,청주,1T
914,간장,5T
914,소금,약간
914,후추,약간
915,물엿,4큰술
915,고추장,1큰술
915,다진마늘,2ts
915,데리야끼소스(시판용),
915,올리브유,1ts
915,간장,0.5ts
915,올리브유,
915,닭다리살,500g
915,허브솔트,
915,마늘,
915,핫소스(생략가능),1ts
915,양파,
915,대파,
915,우유,
916,대추,1~2개
916,통후추,3~4알
916,간장,3큰술
916,설탕,1큰술
916,물엿,1큰술
916,물,1/2컵
916,대파,1/2대
916,청주,1큰술
916,양파,1/2개
916,닭가슴살,3쪽
916,소금,조금
916,생강가루,조금
916,후춧가루,조금
916,우유,2컵
916,마늘,1t
916,마늘,15알정도
916,빨강파프리카,1개
916,마른홍고추,2개
916,꽈리고추,6~7개 정도
916,대파 흰부분,2대
917,후추,1T
917,통깨,
917,참기름,1T
917,생강,1꼬집
917,다진 마늘,3T
917,물,10T
917,간장,14T
917,돼지갈비,1600g
917,다진 양파,1/2개
917,설탕,5T
918,한돈(갈비구이용),600g
918,진간장,2큰술
918,시즈닝,1큰술
918,마늘,2큰술
918,조청,1큰술반
918,생강,1/2큰술
918,대파,1개
918,물,1/2컵
918,오렌지청,2큰술
919,돼지갈비,1kg
919,간장,5Ts
919,설탕,2Ts
919,물엿,1Ts
919,간마늘,1Ts
919,참기름,1Ts
919,배,1/4개
919,사과,1/4개
919,매실청,1Ts
919,대파,1뿌리
919,물,2컵
919,깨소금,1Ts
920,소주,3큰술
920,양파,1/4(간거)
920,물,2컵
920,설탕,1/2컵
920,매실청,1/3컵
920,다진마늘,큰술
920,간장,1/2컵
920,돼지목심,1kg
921,돼지고기목살,4장
921,소금,3꼬집
921,후추,
921,참기름,1큰술
921,황설탕,50ml.
921,채소육수,50ml
921,돼지갈비양념간장,50ml
921,다시마(4cmX4cm),3장
921,통후추,10알
921,대파,1뿌리. 파뿌리
921,건표고버섯,2개.
921,양파(채소육수용),1/2개
921,청주 or맛술,2큰술
921,물,300ml
922,다진파,2Ts
922,간장,1ts
922,소고기다진것,600g
922,돼지고기다짐육,400g
922,간장,7Ts
922,설탕,3Ts
922,올리고당,2Ts
922,참기름,1Ts
922,마늘,1Ts
922,참기름,1Ts
922,생강즙,2Ts
922,배즙이나 양파즙 혹은 매실청,4Ts
922,꿀,1ts
923,대파,5센티
923,설탕,1/2T
923,꿀,1T
923,물,2T
923,진간장,2T
923,후추,2번톡톡
923,감자전분,2T
923,참기름,1/2T
923,다진마늘,1T
923,설탕,2T
923,진간장,2T
923,생강술or맛술,3T
923,새송이버섯,2개
923,돼지고기다짐육,300g
923,참기름,1/2T
924,후추가루,1작은술
924,참기름,1작은술
924,꿀,1큰술
924,매실청,1큰술
924,생강즙,1작은술
924,다진마늘,1큰술
924,청주또는 미림,1큰술
924,간장,1큰술
924,새송이버섯,3개
924,대파,1개
924,양파,1/2개
924,갈은소고기,200g
925,마늘,2개
925,새송이 버섯,1개
925,당근,1/4
925,파,1뿌리
925,스팸 또는 리챔,1통(340g)
925,달걀,2개
926,피자치즈(생략가능),
926,돼지고기 (다짐육),500g
926,양파,1개
926,부추,1/2줌
926,간장,6숟가락
926,설탕,4숟가락
926,마늘다진것,1숟가락
926,참기름,3숟가락
926,후추,취향껏
927,간장,3스푼
927,설탕,2스푼
927,새송이버섯,1개
927,맛술,3스푼
927,고추장,3스푼
927,다진 마늘,2스푼
927,고춧가루,3스푼
927,콩나물,1봉지(300g)
927,청양고추,1개
927,대패삼겹살,500g
927,양파,1/2개
927,깻잎,10장
927,대파,1대
928,참기름,2스푼
928,통깨,조금
928,후추,조금
928,생강술,2스푼
928,다진마늘,2스푼
928,설탕,4스푼
928,까나리액젓,4스푼
928,대파,1개정도
928,양파 작은거,1개
928,돼지고기 불고기용,650g정도
929,후춧가루,약간
929,청주,1큰술
929,맛술,1큰술
929,설탕,1큰술
929,진간장,4큰술
929,참기름,2큰술
929,깻잎,(선택)
929,대파,1/3대 (줄기)
929,다진마늘,1큰술
929,돼지고기 (앞다리살),400g
929,다진생강 (즙),약간
930,후추,약간
930,매실액,0.5숟가락
930,고추장,2숟가락
930,다진마늘,1.5숟가락
930,간장,1.5숟가락
930,고춧가루,3숟가락
930,대파,약간
930,깻잎,5장
930,양파,1/2개
930,삼겹살,250g
930,오징어,1마리
930,참기름,1숟가락
930,설탕,2숟가락
931,설탕,3T
931,진간장,3T
931,참기름,약간
931,다진마늘,3T
931,불고기용 고기,300g
931,후추,약간
932,참기름,1스푼
932,곱창,1kg
932,감자,2개
933,양파,1개
933,밀떡,
933,곱창,3인분
933,감자,1개
933,통마늘,1줌
934,후추,1작은술
934,매실액,2큰술
934,양조간장,3큰술
934,다진생강,1작은술
934,훈연멸치간장 육수,2큰술
934,썬파,5큰술
934,홍시,3개
934,배,1개
934,양파,1개
934,만능간장양념,1컵
934,소생 갈비,800g
934,맛술,4큰술
934,다진마늘,3큰술
935,매실액,1T
935,참기름,3T
935,후추,약간
935,간장,12T
935,다진마늘,3T
935,설탕,4T
935,느타리버섯,1팩
935,팽이버섯,1팩
935,대파,1대
935,양파,1개
935,소불고기,700g
935,물엿,2T
936,참기름,1큰술
936,생강가루,조금
936,후추,조금
936,다시다,1작은술
936,굴소스,2작은술
936,설탕,2큰술
936,미림,2큰술
936,파,1/3개
936,간장,4큰술
936,팽이버섯,1/2봉
936,피망,1/2개
936,양파,1/2개
936,당근,1/3개
936,불고기용 소고기,400g
936,다진마늘,2큰술
937,소고기,1400g
937,양파,1.5개
937,대파,1줄기
937,간장,16T
937,설탕,8T
937,물엿,8T
937,다진마늘,2.5T
937,후추,1/2T
937,참기름,2T
937,갈은사과,4T
937,양파즙,1팩
937,당근,1/2개
938,대파,1뿌리
938,당근,1개
938,배,1/2개
938,양파,1/2개
938,후추,조금
938,생강가루,조금
938,맛술,2Ts
938,물엿,1Ts
938,참기름,2Ts
938,진간장,5Ts
938,올리고당,1Ts
938,소고기 (불고기용),600g
938,다진 마늘,1Ts
939,대파,1/2대
939,참기름,1큰술
939,물,1+1/2컵
939,설탕,1큰술
939,다진마늘,1큰술
939,진간장,2큰술
939,팽이버섯,1줌
939,양파,1/2개
939,소고기불고기,500g
939,참기름,1큰술
939,액젓,4큰술
939,다진마늘,2큰술
939,설탕,4큰술
939,대파,1줌
939,불고기용 소고기,500g
939,양파,1/2개
940,양파,
940,후추,약간
940,돼지갈비양념(시판),
940,양파,1개
940,통마늘,
940,당근,1/2개
940,목살,600g
940,파슬리(생략가능),
940,당근(채썬것),
941,올리고당,2T
941,소고기(저는 등심 사용),400g
941,올리브유,2-3T
941,간장,2T
941,맛술,2T
941,다진마늘,1T
941,후추,0.5T
942,정종 등등),1수저
942,후춧가루,조금
942,깨소금,1수저
942,참기름,1수저
942,매실액,1수저
942,간장,1수저
942,소주,
942,마늘,3쪽​
942,양배추,취양것
942,당근,1줌
942,양파,1/2개
942,피망,1개이상
942,양념갈비포장되어있는제품,1개
942,미림,
943,제주,흑돼지
944,토마토 케찹,3큰술
944,밀가루,1큰술
944,물,1컵
944,우스터소스,1/2큰술
944,계란,1개
944,A1소스,1큰술
944,소금,1/4작은술
944,다진양파,1/4개
944,시판스테이크소스,1큰술
944,버터,1큰술
944,소고기다짐육,300g
944,생강가루,1/4작은술
944,넛맥,1/4작은술
944,다잔마늘,1작은술
944,후춧가루,1/4작은술
944,빵가루,1/2컵
944,작은당근,1/3개
944,양파작은것,1/2개
944,돼지고기간것,100g
944,피자치즈,적당량
945,후추,
945,양송이,4개
945,케찹,1/2컵
945,소금,
945,돈까스 소스,3큰술
945,버터,약간
945,물,5큰술
945,다진마늘,2T
945,레드와인,4큰술
945,맛술,3T
945,청파프리카,
945,브로콜리,
945,양송이,
945,빵가루,1/2컵
945,양파(다져서),1/2개
945,달걀,2개
945,다진 돼지고기,300g
945,다진 쇠고기,600g
945,홍파프리카,
946,맛술,2T
946,굴소스,1~2T
946,빵가루,8T
946,다진양파,3T
946,다진 파,2T
946,다진마늘,1T
946,바질가루,1T
946,소금,1/2T
946,후추,톡톡
946,양파,약간
946,호박,약간
946,가지,약간
946,파프리카,
946,달걀,2개
946,다진돼지고기,400g
946,다진소고기,400g
946,숙주,약간
947,버터,2큰술
947,밀가루,2큰술
947,물,1컵
947,샐러리,1대
947,케찹,5큰술
947,우스타소스,2큰술
947,레드와인,2큰술
947,돈가스소스,3큰술
947,양파,1개
947,후추,
947,설탕,0.5~1큰술
947,다진 파,1큰술
947,다진마늘,1작은술
947,참기름,1/4작은술
947,토마토,
947,브로콜리,
947,계란노른자,1개
947,빵가루,2/3컵
947,양파(큰사이즈),1/2개
947,쇠고기 다짐육,200g
947,소금,
947,후추,
948,돼지고기 갈은것,3근
948,후추,약간
948,시판 오므라이스 소스,1컵
948,파슬리가루,약간
948,달걀,
948,치즈,
948,마늘,
948,피망,
948,양파,
948,양송이버섯,
948,소금,
948,스테이크소스,1/2컵
948,달걀,
948,마늘,
948,생강,
948,맛술,2큰술
948,습식빵가루,1컵
948,대파,1대
948,양파,2개
948,물,조금
949,참기름,
949,다진마늘,1T
949,식초,3T
949,고춧가루,2T
949,간장,3T
949,훈제오리,
949,마늘(편으로썬),
949,양파,1개
949,설탕,3T
949,부추,1/2단
950,훈제오리,
950,참기름,1큰술
950,마늘,1큰술
950,통깨,1큰술
950,액젓,2큰술
950,식초,2큰술
950,양파,1/2개
950,부추,200g
950,설탕,1.5큰술
950,고춧가루,2.5큰술
951,단호박,1개(중간 사이즈)
951,훈제오리고기,500g
951,양파,1개
951,대파,1대
951,청양고추,1~2개
951,파프리카 각각,1/3개
951,고추장,1스푼
951,고춧가루,3스푼
951,설탕,1스푼
951,간장,2스푼
951,다진 마늘,1스푼
951,참기름,1스푼
951,청주,3스푼
952,고추가루,2T
952,설탕,1/2T
952,까나리액젓,2T
952,양파,1/2개
952,식초,1T반
952,참기름,2T
952,부추,500g
952,마늘,1T
952,훈제오리,400g
953,훈제오리,200g
953,쌈무,
953,파프리카,
953,깻잎,
953,무순,
953,머스터드소스,
954,올리고당,2큰 술
954,물,1컵
954,다진 마늘,1큰 술
954,설탕,1큰 술
954,매실액,1큰 술
954,소금,0.5작은 술
954,진간장,5큰 술
954,닭정육,1kg
954,후춧가루,약간
954,통마늘,10~15개
954,맛술,2큰 술
954,청양고추,2개
955,닭가슴살(안심살/다리살대체가능)한덩이,200g안팎
955,양배추,
955,파,
955,당근,
955,간장,2T
955,굴소스,1T
955,설탕,2T
955,청주,1T
955,간마늘,1T
955,매실청,1T
955,우스터(선택),1t
955,후추가루,1/4t
955,브로콜리,
956,후추,
956,닭가슴살,2개
956,양파,1/4개
956,대파,1/2뿌리
956,청량고추,2개
956,소금,
956,물,2T
956,미림,3T
956,간장,5T
956,설탕,2T
957,케찹,약간
957,올리고당,5숟가락
957,후추,6톡톡
957,설탕,4숟가락
957,간장,5숟가락
957,청주,4숟가락
957,물,6숟가락
957,굴소스,2숟가락
957,해쉬브라운,3개
957,식용유,적당량
957,시금치,1단
957,대파,4줌
957,닭다리살,2덩이
957,바게트빵,4조각
958,진간장,1T
958,닭고기,250g
958,식용유,1T
958,전분,1T
958,진간장,50ml
958,맛술,75ml
958,설탕,3T
958,맛술,1T
959,꿀,1T
959,밀가루,2/3컵
959,바베큐소스,2컵
959,파프리카가루,1T
959,전분가루(생략가능),2/3컵
959,닭봉,560g
959,소금,1t
959,다진마늘,1.5t
959,양파,1/2개
959,후추,1t
960,대파흰부분,3대
960,닭고기윙(1팩),350g
960,튀김가루,1/3컵
960,녹말가루,1/3컵
960,가쓰오부시육수,5스푼
960,진간장,3.8스푼
960,설탕,1.5스푼 살짝볼록하게
960,다진마늘,1작은스푼
960,올리고당,1스푼 살짝넘치게
960,청주,1스푼
961,마늘 가루,1t
961,후추,1t
961,케찹,1T
961,식초,1T
961,소금,1t
961,녹인버터(마가린),2T
961,핫소스,5T
961,닭날개(닭봉),600g
961,설탕,1T
962,설탕,1컵
962,생강,100그람
962,청주,1+1/2컵
962,간장,2컵
962,후추,약간
962,생강술,2작은술
962,다진마늘,2작은술
962,데리야끼소스,1/2컵
962,통마늘,약간
962,윙,450~500그람
962,소금,약간
963,버터,3큰술
963,후추,1작은술
963,케이언 페퍼,1/2작은술
963,갈릭 솔트,1작은술
963,파프리카 가루,1큰술
963,밀가루 중력분,1/3컵
963,닭날개,20조각
964,썰은 대파,조금
964,다진 마늘,1T
964,맛술,4T
964,설탕,2T
964,조청,2T
964,다진 잣,살짝
964,고추장,2T
964,참기름,3T
964,간장,2T
964,더덕,8뿌리
964,고춧가루,1T
965,물,1스푼
965,참기름,1스푼
965,고추장,1스푼
965,맛술,1스푼
965,다진파,1스푼
965,마늘,1/2스푼
965,후추가루,1/4스푼
965,물엿,1스푼
965,설탕,1스푼
965,진간장,1스푼
965,고추가루,2스푼
965,식용유,1스푼
965,더덕,4개
965,깨,1스푼
966,고추가루,1큰술
966,더덕,7뿌리
966,통깨,약간
966,참기름,2큰술
966,고추장,2큰술
966,맛술,2큰술
966,올리고당,2큰술
966,다진마늘,1큰술
966,설탕,1큰술
966,간장,1큰술
966,참기름,2큰술
967,참기름,1큰술
967,깨소금,약간
967,물,3큰술
967,더덕,500g
967,다진마늘,1작은술
967,고추가루,2큰술
967,물엿,2큰술
967,고추장,2큰술
967,조림간장,1큰술
968,참기름,1/2큰술
968,다진파,1큰술
968,다진마늘,1큰술
968,올리고당,2큰술
968,고추장,3큰술
968,식용유,적당량
968,통깨,약간
968,대파,약간
968,더덕,620g
968,양조간장,1큰술
969,슬라이스아몬드,적당량
969,후추가루,적당량
969,미니 당근,적당량(생략가능)
969,발사믹식초,2큰술
969,꼬마 양배추,300g
969,설탕,1/3큰술
969,소금,1/2큰술
969,올리브오일,3큰술
970,참기름,1/2숟가락
970,통깨,1숟가락
970,깻잎,3장
970,맛술,1숟가락
970,간장,2숟가락
971,계란,1개
971,카레가루,2T
971,두부,1모
971,부침가루,1T
972,두부,1모
972,마늘,3쪽
972,소금,약간
972,통깨,약간
972,청양고추,적당량
972,고추장,1T
972,케첩,1T
972,식용유,2T
972,고춧가루,1T
972,다진마늘,1/2T
972,올리고당,1T
972,간장,1T
972,물,1/3컵
972,청양고추,1개
973,송송 썬 쪽파,1T
973,후추,약간
973,전분,1T
973,올리고당,1T
973,맛술,1T
973,두부,1모(300g)
973,다진 마늘,1/2T
973,전분,3T
973,후추,약간
973,소금,약간
973,만가닥 버섯,200g
973,팽이버섯,1/2개
973,간장,2T
973,물,50ml
974,스팸 작은것,1
974,두부,2모
974,계란,2개
974,부침가루,
975,오일,약간
975,부침가루,약간
975,카레가루,약간
975,소금,약간
975,삼치,1마리
976,간장,
976,소주,
976,레몬청,
976,삼치,
976,밀가루,
977,삼치,2토막
977,밀가루,적당량
977,통마늘,5
977,간장,2큰술
977,굴소스,1큰술
977,맛술,2큰술
977,다진마늘,1/2큰술
977,레몬즙,조금
977,후추,톡톡
977,자일로스설탕,1큰술
977,카놀라유,
978,식용유,
978,삼치,1마리
978,다진파,약간
979,간장,2+1/2큰술
979,대파,조금
979,올리고당,1/2큰술
979,손질된 삼치,1마리
979,다진마늘,1/2큰술
979,통깨,솔솔
979,미림,1/2큰술
980,후춧가루,약간
980,반건조 가자미,4마리
980,달걀,2개
980,부추,약간
980,밀가루,
980,식용유,
980,소금,약간
981,치자가루,
981,식용유,
981,밀가루,
981,가자미,
982,파 다진것,조금
982,굴(2인기준),14개
982,천일염,1스푼
982,부침가루 듬뿍,1스푼
982,계란,2개
982,다진당근,조금
982,청주,1스푼
983,후추가루,조금
983,청양 홍고추,1개
983,소금,조금
983,오일,약간
983,청고추,1개
983,무,1토막(작은)
983,달걀,2개
983,굴,250g
983,밀가루,1컵
984,가는소금,약간
984,굵은소금,약간
984,식용유,약간
984,튀김가루,2큰술
984,계란,1개
984,홍청양고추,1/2개
984,굴,1컵
984,청양고추,1개
985,소금,약간
985,굴(150g),2봉지
985,계란,2개
985,부침가루(or 튀김가루),2T
985,기름,적당량
986,소금,
986,양념장,
986,기호에 따라,참기름
986,후춧가루,
986,달걀,2개
986,물,1+1/2컵
986,식용유,조금
986,굵은소금,조금
986,굴,1봉지
986,쌀가루,조금
987,식용유,
987,키친타올,
987,후추,
987,부침가루,1컵
987,소금,
987,계란,2개
987,동태포,
988,소금,약간
988,계란,2개
988,후추가루,약간
988,밀가루,1/2컵
988,동태포,20조각
988,부침가루,1/2컵
989,소금,
989,동태포,5팩
989,달걀,15개
989,밀가루,넉넉히
989,소금,
989,후추,
989,식용유,
989,후추,
990,동태포,
990,계란,
990,파,
990,당근,
990,마늘,
990,소금,
990,후추,
990,부침가루,
991,밀가루,4큰술
991,동태포,420g
991,달걀,4개
991,소금,
991,후춧가루,
991,식용유,
992,쪽파 또는 부추,500원짜리 동전만큼
992,간장,1숟갈
992,식용유,넉넉히
992,밀가루 또는 부침가루,1공기
992,물,1공기
992,오징어,1마리
993,당근,조금
993,쪽파,150g
993,물,1컵
993,식용유,5스푼
993,식용유,5스푼
993,달걀,1알
993,부침가루,1컵
993,오징어,1마리
993,청양고추,3개
994,오징어,
994,새우외에조갯살,
994,실파,
994,부침가루,
995,참기름,0.5T
995,깨,0.5T
995,다진쪽파,0.5T
995,다진마늘,0.5T
995,설탕,1T
995,식초,1T
995,고춧가루,1T
995,물,1컵
995,전분가루,2T
995,튀김가루,1/2컵
995,계란,2개
995,새우,2줌
995,오징어,1마리
995,쪽파,200g
995,간장,3T
995,부침가루,1/2컵
996,쪽파,
996,해물,
996,포도씨유,
996,달걀,
996,부침가루,
996,소금,
996,후추,
997,돼지고기다짐육,200g
997,두부,120g
997,양파,1/2개
997,당근,조금
997,대파,1대
997,계란,3개
997,부침가루,2스푼
997,소금,4꼬집
997,후추,톡톡
998,달걀,2개
998,밀가루,적당량
998,후춧가루,적당히
998,참기름,1스푼
998,생강가루,0.2스푼
998,당근,1/6개
998,다진 마늘,1스푼
998,청주,2스푼
998,두부,1/2모
998,대파,1/3대
998,돼지고기 다진 거,300g
998,소금,0.4스푼
998,양파,1/3개
999,돼지고기 다짐 육,300g
999,두부,1/2모
999,부품,1줌
999,양파,1/2개
999,당근,1/3개
999,소금,
999,후춧가루,
999,밀가루,
999,달걀,1개
1000,다진 마늘,1/2T
1000,액젓,1T
1000,설탕,1/3T
1000,소금,1/3T
1000,부침가루,4T
1000,달걀,2개
1000,청양고추,2개
1000,당근,1/3개
1000,양파,1/2개
1000,대파,1대
1000,참치통조림,150g
1001,김치 썬 것,1컵
1001,두부,200g
1001,부침가루,3T
1001,달걀,1개
1001,송송 썬 대파,3T
1001,식용유,적당량
1002,기름,1-2T
1002,카레가루,1t
