recipe_id,ingredient,amount
1010,큰 감자,1개
1010,슬라이스치즈,2장
1011,감자,2개
1011,피자 치즈,2cup
1011,소금,약간
1011,후추,약간
1011,케찹,
1012,소금,약간
1012,청량고추,1개
1012,베이컨,3줄
1012,전분가루,약간
1012,부침가루,약간
1012,양파,1/2개
1012,당근,약간
1012,감자,3개
1013,애호박,1개
1013,중간 크기 감자,1개
1013,전분가루,2큰술
1013,부침가루,2큰술
1013,물,2/3컵(소주잔)
1013,후추,약간
1013,소금,1꼬집
1014,당근,1.5센티
1014,맛소금,1/2T
1014,후추,3번톡톡
1014,맛술,3T
1014,다진마늘,1T
1014,풋고추,8개
1014,대파,10센티
1014,돼지고기다짐육,140g
1014,참기름,1T
1014,계란,1개
1014,부침가루,3스푼
1015,계란,
1015,동그랑땡,
1015,올리브유,
1015,밀가루,
1015,고추,
1016,간장,1스푼
1016,오이고추 또는 풋고추,10개
1016,소금,약간
1016,참기름,0.5스푼
1016,설탕,0.3스푼
1016,청주,1스푼
1016,다진 마늘,0.5스푼
1016,후춧가루,약간
1016,달걀,2개
1016,다진 대파,3스푼
1016,양파,1/2개
1016,다진 소고기,200g
1016,밀가루,1/3컵
1017,달걀,2개
1017,후춧가루,약간
1017,소금,약간
1017,참기름,0.5
1017,설탕,0.3
1017,양파중,1/2개
1017,다진 파,3스푼
1017,다진 쇠고기,150g
1017,풋고추 큰 것,10개
1017,청주,1
1017,다진 마늘,0.5
1017,밀가루,1/3컵
1017,간장,1
1018,양파,1/2개
1018,수제햄,
1018,풋고추,10개
1018,두부,1/4모
1018,대파,1/2개
1018,계란,2개
1018,밀가루,
1018,포도씨유,
1018,소금,약간
1019,청양고추,2개
1019,컵 -,종이컵계량
1019,물,1/2컵
1019,김치 국물,1/2컵
1019,부침가루,1컵
1019,참치,1캔(200g)
1019,신 김치,2컵 (1/4포기)
1020,김치,2컵
1020,부침가루,1컵
1020,김치국물,1/3컵
1020,물,2/3컵
1020,다진마늘,1/2스푼
1021,식용유,적당량
1021,물,1/3컵
1021,부침가루,1컵
1021,참치 캔,1개
1021,신 김치,350g
1021,양파,1/3개
1022,물,5~6스푼
1022,식용유,
1022,부침가루,8~9스푼
1022,쪽파,2대
1022,묵은지,2/3대접
1022,계란,2개
1022,두부,150g
1022,청양고추,2개
1023,김장김치,1/4포기
1023,오징어,1마리
1023,양파,1/2개
1023,빵가루,
1023,부침가루,
1023,계란,2개
1023,맛술,1큰술
1024,후추,
1024,부침가루,3스푼
1024,참기름,
1024,계란,3개
1024,당근,
1024,소금,
1024,두부,1/2모
1024,참치캔,1통
1024,깻잎,12장
1024,양파,
1025,후춧가루,약간
1025,청양고추,약간
1025,소금,약간
1025,계란,흰자
1025,양파,약간
1025,깻잎,
1025,두부,1모
1025,참치캔,2개
1025,계란,
1025,밀가루,
1025,당근,약간
1026,부침가루,2스푼
1026,달걀,1개
1026,스팸 작은 사이즈,1캔
1026,깻잎,6장
1027,크래미,12개
1027,깻잎,12장
1027,부침가루,3T
1027,계란,2개
1027,맛소금,2꼬집
1028,후추,톡톡
1028,튀김가루,적당량
1028,달걀,3개
1028,깻잎,10~15장
1028,소금,1꼬집
1028,두부,1/2모
1028,양파,1/2개
1028,참치캔,150g
1028,당근,1/3개
1029,후추,1/4t
1029,참기름,1T
1029,간돼지고기,2줌
1029,김치,1/2~3/4포기
1029,소금,1t
1029,고사리(삶은것),2줌
1029,맵쌀(흰쌀),1/4컵
1029,깐녹두(불리기전),2컵
1029,숙주(삶은것),2줌
1030,다진마늘,1t
1030,녹두,200g
1030,불린쌀,50~60g
1030,돼지고기,85g
1030,숙주나물,1줌
1030,고사리,1줌
1030,다진김치,1컵
1030,쪽파(or대파),조금
1030,청양고추,조금
1030,식용유,조금
1030,설탕,
1030,참기름,조금
1030,후춧가루,조금
1030,통깨,
1030,간장,
1031,간장,3큰술
1031,참기름,1/2큰술
1031,물,2큰술
1031,부추,조금
1031,레몬즙,1큰술(또는식초)
1031,설탕,1/2큰술
1031,소금,1작은술
1031,양파 갈아서,2큰술
1031,후추,적당량
1031,숙주(삶은것),1줌 수북히
1031,고사리(불린것),1줌
1031,다진김치,1줌 수북히
1031,다진돼지고기,1줌 수북히
1031,녹두가루,3+1/2컵
1031,불린쌀,1+1/2컵(갈아준비)
1031,대파,1/2대(잘게썸)
1032,요리유(백설),적당량
1032,생강즙,약간
1032,다진마늘,1큰술
1032,청주,약간
1032,팽이버섯,1줌
1032,깐녹두,1컵가득(200ml컵)
1032,썬김치,1컵
1032,삶은고사리,1줌
1032,돼지고기(다진것),150g
1032,데친숙주,2줌
1032,쌀가루,1컵
1033,오일,약간
1033,참기름,약간
1033,후추,약간
1033,소금,1/2T
1033,대파,2대
1033,돼지고기,250g
1033,김치,350g
1033,불린 찹쌀,1/2C
1033,불린 녹두,4C
1033,양파,1/2개
1033,고사리,200g
1034,미나리,2줌
1034,당근,1/2개
1034,청양고추,2개
1034,식용유,1큰 술
1034,부침가루,2컵
1034,소금,1꼬집
1034,물,1컵
1035,당근,1/5개
1035,미나리,1줌
1035,소금,1/4티스푼
1035,식용유,적당량
1035,계란,1개
1035,부침가루,1/2종이컵
1036,미나리,200g
1036,베이컨,100g
1036,옥수수 통조림,1/2통
1036,부침가루,3큰술
1036,튀김가루,3큰술
1036,액젓,1큰술
1036,계란,2개
1036,물,120ml
1037,물,150ml
1037,액젓,1큰술
1037,후추,약간
1037,다진마늘,1큰술
1037,카레가루,1.5큰술
1037,튀김가루,4큰술
1037,대파,1/2대(or쪽파)
1037,양파,1개
1037,당근,1/2개
1037,참치,2캔
1037,미나리,200g
1037,부침가루,4큰술
1037,계란,2개
1038,미나리,2줌
1038,당근,1/2개
1038,오징어,1/2마리
1038,밀가루,2공기
1038,물,1공기
1038,소금,0.5T
1039,참기름,1스푼
1039,설탕,0.5스푼
1039,배추 속,1개
1039,밀가루,1공기
1039,물,1공기
1039,간장,1스푼
1039,식용유,넉넉히
1039,국간장,1스푼
1039,진간장,2스푼
1039,다진마늘,0.5스푼
1039,고춧가루,0.5스푼
1039,파 다진것,1스푼
1039,식초,1스푼
1040,새우,6개
1040,계란,2개
1040,애호박,1/2개
1040,양배추,1/4개
1040,당근,1/2개
1040,튀김가루,1/2컵
1040,소금,1t
1040,간장,1T
1040,부침가루,1/2컵
1041,청양고추,1/2개
1041,고춧가루,1T
1041,식초,2T
1041,간장,4T
1041,물,200ml
1041,배추 잎,4장
1041,부침가루,1cup
1042,양파,1/2개
1042,청양고추,1개
1042,부침가루,2+1/2큰술
1042,달걀,1개
1042,식용유,조금
1042,양배추 썬것,1컵
1042,감자,2개
1043,양배추,
1043,애호박,
1043,당근,
1043,부침가루,
1043,계란,
1043,물,
1043,포도씨유,적당량
1044,팽이버섯,2봉지
1044,당근,1/6개
1044,양파,1/2개
1044,애호박,1/6개
1044,청양고추,2개
1045,후추,약간
1045,양파,1/3개
1045,참기름,1/2큰술
1045,통깨,약간
1045,소금,약간
1045,느타리버섯,1팩
1045,당근,약간
1045,대파 또는 쪽파,1/2컵
1045,계란,3개
1046,소금,2꼬집
1046,새송이버섯,2개
1046,계란,2개
1046,부침가루,1/2컵
1046,야채,취향대로
1047,팽이버섯,1봉
1047,달걀,2개
1047,식용유,약간
1047,후추,5번톡톡
1047,맛소금,0.4티스푼
1048,계란,2~3개
1048,베이컨,50g
1048,당근,적당량
1048,대파,1/2정도
1048,소금,3꼬집
1048,후추,톡톡
1048,올리브유,적당히
1048,팽이버섯,1봉지
1049,물,3큰술
1049,깨소금,약간
1049,참기름,약간
1049,설탕,1/4티스푼
1049,고춧가루,1/4큰술
1049,식초,1큰술
1049,간장,3큰술
1049,물,2/3종이컵
1049,양파,1/2개
1049,부침가루,2종이컵
1049,청양고추,4~5개
1049,원하는야채,적당량
1049,깻잎,20장
1049,부추,1/2묶음
1049,계란,2개
1050,청양고추,2~3개
1050,물,1/2종이컵
1050,부침가루,5큰술
1050,소금,1/2작은술
1050,칵테일 새우,20마리
1050,부추,1/5단
1051,애호박,
1051,​부추,
1051,당근,
1051,청양고추,
1051,부침가루,
1051,식용유,
1051,양파,
1052,청량고추,취향것
1052,통깨,톡톡
1052,부추,1/2단
1052,청량고추,취향것
1052,튀김가루,3컵
1052,탄산수,3컵
1052,오징어,1마리
1052,당근,1개
1052,양파,1/2개
1052,진간장,5T
1052,다진마늘,0.5T
1052,참기름,0.5T
1052,양파,취향것
1052,설탕,0.5T
1053,부추,500원 동전 굵기 정도
1053,당근,5cm한토막
1053,양파,1/2개
1053,청양고추,2개
1053,부침가루,1컵
1053,찬물,2/3컵
1053,카놀라유,약간
1054,당근,조금
1054,오징어,1/2마리
1054,양송이버섯,2송이
1054,양파,조금
1054,대파,조금
1054,소금(숄트),톡톡톡~~
1055,올리브유,적당히
1055,부침가루,4큰술
1055,작은양파,1개
1055,계란,3개
1055,깻잎,1묵음
1055,애호박,1개
1055,당근,조금
1056,후추,톡톡~
1056,소금,1꼬집
1056,쪽파,조금
1056,계란,2개
1056,당근,조금
1056,크래미,4줄
1057,팽이버섯,1봉
1057,냉장고채소,
1057,햄(생략가능),
1057,부침가루,2T
1057,계란,4개
1057,소금,조금
1057,후추,조금
1058,식용유,약간
1058,맛소금,0.5t
1058,후추,약간
1058,부침가루,1컵
1058,물,적당량
1058,감자,1개
1058,부추,1/2줌
1058,당근,1/3개
1059,소금,약간
1059,우유,1/2컵
1059,홍고추,1개
1059,청고추,1개
1059,물,4컵
1059,오징어,1/2마리
1059,튀김가루,1C
1059,부침가루,1C
1059,쪽파,20줄기
1059,계란,2개
1060,식초,1T
1060,간장,2T
1060,물,2/3C
1060,달걀,1개
1060,부침가루,1C
1060,빵가루,1+1/3C
1060,작게 썬 양파,1/4개
1060,송송 썬 홍고추,1/2개
1060,송송 썬 청고추,1개
1060,채 썬 양파,1/4개
1060,쪽파,1줌
1060,채 썬 오징어,1/2마리
1061,참치액,1작은술
1061,식용유,약간
1061,계란,2개
1061,홍고추,1/2개
1061,마늘,6개
1061,쪽파,7줄기
1061,참치캔 1통,200g
1061,청양고추,2개
1062,오징어,1마리
1062,물,2/3컵
1062,식용유,약간
1062,부침가루,2/3컵
1062,풋고추,1개
1062,홍고추,1개
1062,달걀,1개
1062,쪽파,1줌
1063,새우,5마리
1063,대파 10cm,3대
1063,당근,20g
1063,애호박,20g
1063,양파,20g
1063,채소,약간
1063,물,1cup
1063,간장,2T
1063,식초,1T
1063,물,1T
1063,고춧가루,약간
1063,부침가루,1/2cup
1064,감자전분,2큰술
1064,부침가루,3큰술
1064,소금,0.3큰술
1064,식용유,적당량
1064,맛살,2줄
1064,애호박,1/2개
1065,청량고추(생략가능),2개
1065,동글호박,1/2개
1065,양파,1/2개
1065,소금,약간
1065,당근,약간
1065,생수,200ml
1065,포도씨유,적당량
1065,밀가루(또는 부침가루),1컵
1066,둥근 애호박,1/2개
1066,양파,1/2개
1066,청양고추,3개
1066,소금,적당량
1066,부침가루,적당량
1066,물,적당량
1066,기름,약간
1067,계란,1개
1067,물,적당량(취향것조절)
1067,당근,조금
1067,양파,1/2개
1067,부침가루,1컵(종이컵보다 조금 더큰)
1067,애호박,1/2개
1068,건새우,1/2컵
1068,감자 전분,4숟가락
1068,양파,1/4개
1068,당근,조금
1068,애호박,1개
1068,소금,0.2숟가락
1069,애호박,1개
1069,땡초,5개
1069,부침가루,3
1069,계란,3개
1069,참치,105g
1069,소금,2꼬집
1069,양파,1/2개
1070,호박,1개
1070,소금,0.3
1070,밀가루,
1070,식용유,
1071,청양고추,1개
1071,건새우,1줌
1071,애호박,1개
1071,소금,1t
1071,전분,6T
1072,애호박,1/2개
1072,분홍 소시지,1/2개
1072,계란,2개
1072,전분,1스푼
1072,부침유,약간
1072,소금,1꼬집
1072,검정깨,약간
1073,국간장,
1073,후추가루,
1073,맛술,
1073,다진마늘,
1073,소금,
1073,식용유,
1073,갈은돼지고기,
1073,애호박,
1073,소금,
1073,새우,
1073,밀가루또는부침가루,
1073,달걀,
1073,다시마,
1074,달걀,3개
1074,참치통조림,1/2캔
1074,채소다진것(당근양파대파),2/3컵
1074,돈가스소스,취향껏
1074,가쓰오부시,적당량
1074,우유,2스푼
1074,맛술,1스푼
1074,설탕,약간
1074,소금,0.3스푼
1074,후춧가루,약간
1074,마요네즈,취향껏
1075,달걀,2개
1075,후춧가루(선택),약간
1075,깨소금,1T
1075,소금,약간
1075,토마토케첩,적당량
1075,식용유,적당량
1075,참기름,약간
1075,양파,30g
1075,호박,30g
1075,햄,50g
1075,밥,1+1/2공기
1075,당근,20g
1076,식용유,적당량
1076,달걀,3개
1076,간장,1/2~1작은술
1076,설탕,1/2~1작은술
1076,미림,1작은술
1077,간장,1작은술
1077,달걀,3개
1077,청주,1작은술
1077,불린미역,50g
1078,소금,
1078,검은깨,
1078,참기름,
1078,검은깨,
1078,다진청홍피망,2+1/2큰술
1078,당근,2큰술
1078,다진파,1+1/2큰술
1078,달걀,3개
1078,김,1장
1079,진간장,2.5큰술
1079,두부,1모
1079,식용유,적당량
1079,소금,1꼬집
1079,매실청,1큰술
1079,참기름,0.5큰술
1079,대파 다진 것,2큰술
1079,마늘,0.5큰술
1079,들깨가루,톡톡
1080,청고추,
1080,홍고추,
1080,튀김가루,2T
1080,후추,약간
1080,달걀,1개
1080,카레가루,2T
1080,두부,1모
1080,소금,약간
1081,깨,약간
1081,다진대파,약간
1081,참기름,1큰술
1081,다진마늘,0.3큰술
1081,올리고당,1/2큰술
1081,고춧가루,0~1큰술
1081,(계란,1개)
1081,오일,적당량
1081,소금,살짝
1081,부침두부,1모
1081,간장,2큰술
1082,식용유,약간
1082,소금,약간
1082,밀가루,약간
1082,통깨,약간
1082,참기름,약간
1082,올리고당,1큰술
1082,매실청,1큰술
1082,마늘,1/2큰술
1082,다진 파,1/2큰술
1082,고춧가루,2+1/2큰술
1082,간장,4큰술
1082,두부,1/2모
1083,식용유,약간
1083,송송 썬 쪽파,2숟가락
1083,후추,약간
1083,소금,약간
1083,달걀,2개
1083,카레가루,2숟가락
1083,두부,1모
1083,부침가루,2숟가락
1084,두부,1/2모
1084,감자,200g
1084,양파(소),1개
1084,청고추,2개
1084,홍고추,2개
1084,달걀,1개
1084,모짜렐라치즈,원하는만큼
1084,부침가루,적당량
1084,소금,약간
1085,버섯,
1085,참치,1캔
1085,두부,1/4모
1085,당근,
1085,양파,
1085,감자,
1085,청량고추,
1085,계란,
1085,소금,
1085,후추,약간
1085,전분가루,3숟가락
1086,다진 당근,30g
1086,달걀,1개
1086,전분,2T
1086,소금,약간
1086,두부,1/2모
1086,다진 양파,30g
1086,스팸,200g
1087,두부,100g(1/3모)
1087,계란,1개
1087,토마토,1개
1087,들기름,1T
1087,올리브오일,1T
1088,설탕,2작은술
1088,간마늘,2작은술
1088,요리술,2작은술
1088,새우젓,1큰술
1088,국간장(참치액이 없으면 국간장 한큰술),1/2큰술
1088,간마늘,1큰술
1088,요리에센스,1/2큰술
1088,참기름,2작은술
1088,고추가루,1큰술
1088,참치액,1/2큰술
1088,간장,2작은술
1088,다시마,2장
1088,국물용 멸치,15마리
1088,콩나물,등등
1088,느타리버섯,
1088,팽이버섯,
1088,호박,
1088,감자,
1088,청경채,
1088,두부,1모
1088,쇠고기 불고기용,300g
1089,건새우,2줌
1089,케찹,2큰술
1089,간장,1큰술
1089,올리고당,1큰술
1089,설탕,1/2큰술
1090,다진마늘,1스푼
1090,참기름,1스푼
1090,고추장,1스푼
1090,고춧가루,1스푼
1090,매실청,1스푼
1090,건새우,1접시
1090,식용유,1스푼
1090,물엿,1스푼
1090,맛술,1스푼
1090,마요네즈,1스푼(선택사항)
1091,참기름,1큰술
1091,깨,약간
1091,올리고당,2큰술
1091,소주,1큰술
1091,케쳡,1큰술
1091,간장,2큰술
1091,고추장,1큰술
1091,건새우,100g
1092,참기름,1큰술
1092,미림,1큰술
1092,다진마늘,1/2큰술
1092,설탕,1큰술
1092,간장,2큰술
1092,올리고당,1큰술
1092,고추장,1큰술
1092,통깨,적당량
1092,슬라이스아몬드,1주먹
1092,건새우,120g
1092,케찹,1큰술
1093,깨소금,약간
1093,물,약간
1093,다진마늘,1/2큰술
1093,설탕,1큰술
1093,진간장,1/2큰술
1093,고추장,1큰술
1093,꽃새우,50g(2줌)
1093,올리고당,2큰술
1094,다진마늘,1T
1094,고춧가루,2T
1094,낙지,2-3마리
1094,양파,1개
1094,대파,1대
1094,진간장,3T
1094,설탕,1T
1094,맛술,1.5T
1094,청양고추,2개
1094,식용유,1/2컵
1095,(생물)낙지,5마리
1095,고추장,2T
1095,통깨,약간
1095,후춧가루,약간
1095,참기름,1T
1095,물엿,1T
1095,청주,1t
1095,진간장,2T
1095,설탕,1T
1095,고춧가루,1T
1095,매운고춧가루,1T
1095,식용유,약간
1095,깻잎,5장
1095,간생강,약간
1095,다진 마늘,1T
1095,홍고추,1개
1095,청양고추,2개
1095,대파,1대
1095,당근,약간
1095,양파,1/2개
1095,콩나물,1줌
1095,소주,1T
1096,다진양파,2T
1096,물엿,1T1/2
1096,맛술,2T
1096,미나리,50g
1096,참기름,1T
1096,후추,약간
1096,설탕,1T
1096,깨소금,1T
1096,간장,2T
1096,양파,1/2개
1096,깻잎,8장
1096,청량고추,3개
1096,콩나물,100g
1096,대파,1대
1096,낙지,2마리
1096,고춧가루,4T
1097,참기름,1T
1097,물엿,1T
1097,설탕,1T
1097,다진마늘,1T
1097,간장,3T
1097,대파,2뿌리
1097,양파,1/2개
1097,국내산낙지(수입산),4마리(2마리)
1097,통깨,1T
1097,고춧가루,3T
1098,액젓,1t
1098,후추,1/3t
1098,참깨,1t
1098,참기름,1T
1098,다진마늘,1T
1098,요리당,3T
1098,콩나물,200g
1098,고춧가루,4T
1098,고추장,2T
1098,굴소스,1T
1098,손질낙지,300g
1099,깨소금,1스푼
1099,참기름,1스푼
1099,설탕 티스푼,1스푼
1099,올리고당,3스푼
1099,간장,1스푼
1099,오일,3스푼
1099,잔 멸치 300cc,1국그릇
1099,맛술,1스푼
1100,식용유,조금
1100,참깨,1꼬집
1100,올리고당,2T
1100,청주,1T
1100,다진마늘,0.5T
1100,잔멸치,2줌
1100,설탕,4T
1100,간장,4T
1100,아몬드,1줌
1100,물,1소주잔 정도
1101,설탕,1T
1101,참기름,1T
1101,통깨,1T
1101,올리고당,5T
1101,잔멸치,2줌
1101,고추장,1T
1101,포도씨유,2T
1101,맛술,2T
1102,(소주 or 맛술),1큰술
1102,마요네즈,1큰술 듬뿍
1102,설탕,1큰술
1102,올리고당,4큰술
1102,간장,1.5큰술
1102,통깨,
1102,다진마늘,1큰술
1102,다진파,1/2뿌리
1102,멸치,
1102,견과류,
1103,설탕,1T
1103,멸치,4컵
1103,진간장,3T
1103,마늘,0.5T
1103,고추장,3T
1103,올리고당,3T
1104,참깨,
1104,사각어묵,3장
1104,양파,1/2개
1104,당근,약간
1104,다진마늘,1작은술
1104,식용유,
1104,굴소스,1큰술
1104,참기름,1작은술
1104,고춧가루,1큰술
1104,간장,1큰술
1104,올리고당,1+1/2큰술
1105,어묵,4장
1105,양배추,2장
1105,당근,조금
1105,대파,1개
1105,간장,3T
1105,굴소스,1T
1105,물엿,3T
1105,참기름,1T
1106,깨소금,약간
1106,올리고당,1티스푼
1106,식용유,1수저씩
1106,고추장,1수저
1106,어묵,40알
1106,간장,2큰술
1106,양파,1/2개
1106,파,1/2뿌리
1106,설탕,1수저씩
1107,참기름,0.5T
1107,고추가루,0.5T
1107,양파,1/4개 정도
1107,간장,1T
1107,다진파,
1107,다진마늘,
1107,어묵,2장
1107,설탕,0.5T
1108,통깨,조금
1108,파,조금
1108,식용유,2큰술
1108,소금,0.5작은술
1108,간장,3큰술
1108,설탕,1큰술
1108,마늘,6~7톨
1108,양파,1/2개
1108,어묵,210g
1108,참기름,1큰술
1108,당근,1/2개
1109,양파,1/2개
1109,오징어,2마리
1109,양배추,2줌
1109,대파,1/2줄기
1109,참기름,1T
1109,다진마늘,1.5T
1109,후추,4번톡톡
1109,땡초,4개
1109,설탕,3T
1109,고춧가루,3.5T
1109,간장,4T
1109,물엿,1T
1109,고추장,1T
1110,다진마늘,1/2큰술
1110,참기름,1큰술
1110,미림,1큰술
1110,설탕,1큰술
1110,올리고당,1큰술
1110,통깨,약간
1110,올리브유,약간
1110,굵은소금,약간
1110,대파,1컵(종이컵)
1110,양파,1/2개
1110,당근,1/4개
1110,애호박,1/4개
1110,오징어,1마리
1110,간장,3큰술
1111,통깨,약간
1111,다진마늘,1/3스푼
1111,참기름,1/2스푼
1111,설탕,1/2스푼
1111,진간장,1스푼
1111,고추장,2스푼
1111,청양고추,2개
1111,양파(대),1/2개
1111,오징어(중),2마리
1111,고춧가루,1스푼
1111,대파,1/2개
1112,오징어,2마리
1112,대파,
1112,양파,
1112,미나리효소or매실효소+설탕or설탕,
1112,마늘,
1112,고추장,
1112,간장,
1112,고추가루,
1112,참기름,
1112,통깨,
1113,대파,
1113,애호박,
1113,양파,
1113,오징어,1마리
1113,양배추,
1113,홍고추,
1113,맛술,1큰술
1113,간장,2/3큰술
1113,올리고당,1+1/2큰술
1113,참기름,1작은술
1113,다진마늘,1작은술
1113,고추장,1큰술
1113,고춧가루,1+1/2큰술
1113,후춧가루,약간
1114,물,3큰술
1114,참기름,1큰술
1114,올리고당,2큰술
1114,설탕,1작은술
1114,맛술,1큰술
1114,간장,2큰술
1114,참깨,약간
1114,식용류,2큰술
1114,다진마늘,1작은술
1114,마요네즈,2큰술
1114,진미채,200g
1115,참기름,2T
1115,청주나 미림,1T
1115,간장,3T
1115,설탕,1T
1115,다진마늘,1T
1115,올리고당,2T
1115,깨,약간
1115,오징어채,150g
1116,깨소금,약간
1116,식용유,1큰술
1116,고추장,1큰술
1116,초고추장,1큰술
1116,오징어채,100g
1116,물엿,1큰술
1117,진미채,250g
1117,고추장,3큰술
1117,올리고당,3큰술
1117,고추기름,1큰술
1117,간장,2큰술
1117,청주,4큰술
1117,설탕,1큰술
1117,마요네즈,2~3큰술
1118,참기름,1큰술
1118,다진마늘,1작은술
1118,깨소금,2큰술
1118,고주장,3큰술
1118,호두,1줌
1118,오징어채,240g
1118,물엿,3큰술
1119,주꾸미,10마리 정도
1119,송송 썬 대파,1대
1119,양파,1/2개
1119,표고버섯,2개
1119,당근,1/4개
1119,통깨,약간
1119,참기름(선택),1큰술
1119,쪽파,약간
1119,고춧가루,2큰술
1119,설탕,1큰술
1119,올리고당,1/2큰술
1119,다진 마늘,1큰술
1119,후춧가루,적당량
1119,깨소금,적당량
1119,다진 청양고추,취향껏
1119,고추장,3큰술
1120,참기름,1작은술
1120,설탕,1큰술
1120,생강,조금
1120,다진마늘,2작은술
1120,간장,1작은술
1120,물엿,1큰술
1120,고춧가루,2큰술
1120,고추장,1.5큰술
1120,주꾸미,4마리
1120,청양고추,1개
1120,소면,1줌
1120,참기름,조금
1120,청주,조금
1120,검은깨,조금
1121,후춧가루,약간
1121,소금,1/5작은술
1121,다진마늘,1큰술
1121,청주,1큰술
1121,올리고당,1큰술
1121,고춧가루,2큰술
1121,고추장,2큰술
1121,밀가루,1큰술
1121,붉은고추,1개
1121,풋고추(또는 청양고추),2개
1121,대파,1/2대
1121,양파,1개
1121,주꾸미,400g
1121,양조간장,1큰술
1121,식용유,1큰술
1122,콩나물,2줌
1122,주꾸미,6마리
1122,새송이버섯,2개
1122,올리브유,3숟가락
1122,고추가루,1숟가락
1122,다진마늘,1숟가락
1122,밀가루(부침가루/튀김가루/소금),3숟가락
1122,고추가루,2숟가락(재료까지 총3숟가락)
1122,당근,1손가락길이
1122,설탕,1숟가락
1122,올리고당,1숟가락
1122,후추,1번
1122,깨,1숟가락
1122,미림,1숟가락
1122,간장,1숟가락
1122,까나리액젓,1/2숟가락
1122,된장,1/2숟가락
1122,대파,2뼘
1122,양파,1개
1122,청양고추,1개
1122,고추장,3숟가락
1123,청주,1T
1123,통깨,솔솔
1123,참기름,1T
1123,간장,1T
1123,매실액,1T
1123,올리고당,1T
1123,설탕,1T
1123,고춧가루,2T
1123,다진마늘,1T
1123,청량고추,1개
1123,대파,1대
1123,당근,1/2개
1123,양파,1개
1123,주꾸미,500g
1123,고추장,2T
1124,후추,약간
1124,소금,약간
1124,맛술,2숟가락
1124,토마토,3개
1124,통마늘,5개
1124,오징어,1마리
1124,바지락,1봉(약 200g)
1124,새우,8마리
1124,굴소스,1숟가락
1124,양파,1/2개
1124,파슬리가루,1/2숟가락
1125,고추기름,
1125,식용유,
1125,다진마늘,10알
1125,마른고추,1컵
1125,가리비,
1125,가리비,
1125,전복,
1125,대하,
1125,미니갑오징어,
1126,양념 간장,2큰술
1126,통깨,약간
1126,참기름,약간
1126,후추,약간
1126,굴소스,1/2큰술
1126,생강술,1큰술
1126,고추장,2큰술
1126,마늘,5-6쪽
1126,컬리플라워,2-3송이
1126,브로콜리,3-4송이
1126,양파,1/2개
1126,야채는냉파,
1126,깻잎,3-4장
1126,오징어,3컵
1126,새우살,
1126,홍합,
1126,고추,2개
1127,다진생강,1티스푼
1127,올리고당,1스푼
1127,새우,1팩
1127,낙지,2마리
1127,홍합,2팩
1127,간장,4큰술
1127,버터,1조각
1127,통마늘,5알
1128,양파(중),1/2개
1128,피망,1/2개
1128,올리브유,
1128,청경채,1줌
1128,홍합,10개
1128,오징어 몸통,1마리
1128,파프리카,1/2개
1128,마늘(편썰기),2쪽
1128,표고버섯,3개
1128,냉동새우,20마리
1128,당근,약간
1128,두반장,1T
1128,굴소스,1T
1128,요리당,2ts
1128,고추장,1ts
1128,맛술,1ts
1128,참기름,약간
1128,,
1128,물,2ts
1128,녹말,2ts
1129,참기름,1T
1129,식용유,1T
1129,물,3~4T
1129,물엿,2T
1129,양파,1/2개
1129,스팸,200g
1129,감자(중간사이즈),2개
1129,진간장,2T
1130,감자,3개
1130,양파,1/2개
1130,굴소스,1스푼
1130,맛간장(진간장),3스푼
1130,설탕,1스푼
1130,올리고당,1스푼
1130,카놀라유,1-2스푼
1130,다진마늘,1/2스푼
1130,통깨,조금
1131,통깨,약간
1131,양파,1개
1131,맛소금,1/2스푼
1131,감자,3개
1131,당근,1/2개
1132,마늘,1큰술
1132,부추,1줌
1132,다시마우린물,감자잠기게
1132,올리고당,1큰술
1132,식용유,2큰술
1132,청양고춧가루,2작은술
1132,고춧가루,1큰술
1132,감자,5개
1132,진간장,3큰술
1133,표고버섯,2개
1133,홍파프리카,1/6개
1133,오일,약간
1133,소금,약간
1133,후추,약간
1133,깨소금,약간
1133,감자(中),1개
1134,김치,1그릇
1134,참치,150g
1134,참기름,1스푼
1134,설탕,1.5T
1134,대파,1/2줄기
1135,묵은지,
1135,대패삼겹살,
1135,양파(생략가능),
1135,고추가루,1T
1135,설탕,0.5T
1135,다시마우린물,0.5컵
1135,들기름,2T
1135,김치(새김치),
1136,올리고당,1T
1136,묵은지,1포기
1136,대파,1뿌리
1136,들기름,5T
1136,콩가루,1T
1136,고추가루,1T
1136,고추장,1T
1136,깨,약간
1136,설탕,3T
1137,물엿,2큰술
1137,다진마늘,1큰술
1137,통깨,약간
1137,후추,약간
1137,간장,1큰술
1137,설탕,1큰술
1137,고추장,1큰술
1137,소금,약간
1137,고춧가루,1큰술
1137,홍고추,1개
1137,청양고추,2개
1137,양파,1/2개
1137,익은 김치,1/4포기
1137,돼지고기 앞다릿살,300그람
1137,대파,1대
1138,설탕,1큰술
1138,떡,조금
1138,후추,약간
1138,물,1컵(180ml)
1138,고추장,1큰술
1138,간마늘,1큰술
1138,신김치,1/8쪽
1138,돼지삼겹살,300g
1138,미림,1큰술
1139,물,
1139,참깨,
1139,들기름,
1139,다진마늘,4개마늘분
1139,굵은소금,
1139,깻잎,1단
1139,멸치액젓,
